stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
87,,"Pº San José, 290",,28.08597450,-15.41960777,,,,,,
84,,"Pº San José, frente 154",,28.09182199,-15.41895511,,,,,,
86,,"Pº San José, frente 208",,28.08991727,-15.41952462,,,,,,
88,,"Pº San José, frente 266",,28.08823801,-15.41997393,,,,,,
90,,"Pº San José, frente 298",,28.08567589,-15.41899790,,,,,,
251,,"Tomás Morales, 120",,28.11704759,-15.42634139,,,,,,
799,,"Tomás Morales, 4",,28.10835861,-15.42063558,,,,,,
249,,"Tomás Morales, frente 69",,28.11500100,-15.42516200,,,,,,
23,,"Juan Manuel Durán González (Base Naval)",,28.13561132,-15.43017263,,,,,,
545,,"Pl. Barranco La Ballena",,28.11378567,-15.44654109,,,,,,
247,,"Pl. de la Constitución (Obelisco)",,28.11221231,-15.42332079,,,,,,
44,,"Pl. de la Constitución (Obelisco)",,28.11190391,-15.42375682,,,,,,
412,,"Pl. de San Lorenzo",,28.07613727,-15.47631371,,,,,,
211,,"Puente La Matula",,28.08269983,-15.44131138,,,,,,
184,,"Residencial Flor Sirera",,28.10850000,-15.46496667,,,,,,
951,,"Residencias (Campus Universitario)",,28.07958689,-15.45252335,,,,,,
706,,"Hospital Dr. Negrín (acceso principal)",,28.12056169,-15.44349890,,,,,,
449,,"Sabino Berthelot (pº Blas Cabrera Felipe)",,28.07990480,-15.41839898,,,,,,
1,,"Teatro",,28.10383060,-15.41371479,,,,,,
976,,"Teatro",,28.10383060,-15.41371479,,,,,,
930,,"Teatro",,28.10434974,-15.41371831,,,,,,
936,,"Tres Palmas",,28.06985503,-15.42283358,,,,,,
659,,"Lomo del Capón",,28.05461416,-15.44739407,,,,,,
523,,"Rafael Cabrera (Teatro)",,28.10426990,-15.41373656,,,,,,
521,,"Pº San Antonio, 4",,28.10791577,-15.42244699,,,,,,
524,,"Pº San Antonio, 85",,28.11216365,-15.42750149,,,,,,
522,,"Pº San Antonio, 27",,28.10807649,-15.42250610,,,,,,
507,,"Ignacio Pérez Galdós",,28.10524735,-15.42584632,,,,,,
285,,"Pº San Antonio (López Orduña)",,28.11223200,-15.42741900,,,,,,
127,,"Doctor Sventenius, frente 2",,28.08474506,-15.42017840,,,,,,
502,,"Las Torres (Tanatorio)",,28.11326083,-15.45455575,,,,,,
453,,"León XIII",,28.10657983,-15.42540633,,,,,,
465,,"Gloria (Agustina de Aragón)",,28.10784587,-15.42480201,,,,,,
467,,"R. Mesa y López (CEIP Timplista José Antonio Ramos)",,28.10942745,-15.42535856,,,,,,
499,,"R. Mesa y López (El Audaz)",,28.11095829,-15.42730261,,,,,,
516,,"Av. Marítima (San Cristóbal)",,28.07997344,-15.41592869,,,,,,
318,,"Ignacio Pérez Galdós (Castillo de Mata)",,28.10659905,-15.42246044,,,,,,
961,,"Ind. José Sánchez Peñate (C.C. Las Arenas)",,28.12836942,-15.44727828,,,,,,
407,,"Ind. José Sánchez Peñate (C.C. Las Arenas)",,28.12836942,-15.44727828,,,,,,
977,,"Paseo de La Cornisa (Escaleritas)",,28.12255785,-15.43413311,,,,,,
736,,"Pintor Felo Monzón (Hipercor)",,28.09522866,-15.45622846,,,,,,
971,,"Pintor Felo Monzón (Hipercor)",,28.09522866,-15.45622846,,,,,,
704,,"Pintor Felo Monzón (Hoya de La Gallina)",,28.09538092,-15.45615470,,,,,,
668,,"Arquitecto Laureano Arroyo, frente 153",,28.05898325,-15.44538206,,,,,,
730,,"Galilea, 60",,28.09135773,-15.48584761,,,,,,
428,,"Galilea, 20",,28.09293096,-15.48559476,,,,,,
432,,"Carretera de San Lorenzo, frente 230",,28.07681437,-15.47807658,,,,,,
21,,"Primero de Mayo, 6",,28.10261551,-15.41771811,,,,,,
18,,"León y Castillo (Oficinas Municipales)",,28.12529530,-15.42910383,,,,,,
782,,"Juan Manuel Durán González (Galicia)",,28.13543771,-15.43302209,,,,,,
511,,"Juan Manuel Durán González (Bernardo de la Torre)",,28.13537591,-15.43404839,,,,,,
361,,"Benecharo (La Naval)",,28.15005752,-15.42390665,,,,,,
790,,"Ctra. del Centro (Barrio Quilmes, 3)",,28.07153857,-15.44987647,,,,,,
729,,"Avda. 8 de Marzo (C.C. Alisios)",,28.09439326,-15.47819019,,,,,,
732,,"Avda. 8 de Marzo (C.C. Alisios)",,28.09465426,-15.47803803,,,,,,
573,,"Miguel Curbelo (Autoridad Portuaria)",,28.14746999,-15.41944519,,,,,,
575,,"Av. Los Cambulloneros",,28.14520028,-15.41617123,,,,,,
577,,"Muelle de León y Castillo (gasolinera de BP)",,28.14805283,-15.41680789,,,,,,
579,,"Av. de las Petrolíferas (Depósitos Comerciales)",,28.15321039,-15.41446462,,,,,,
591,,"Av. de las Petrolíferas (Astican)",,28.15633593,-15.41180648,,,,,,
593,,"Av. de las Petrolíferas (Repnaval - Grupo Zamakona)",,28.16001750,-15.40959689,,,,,,
628,,"Av. de las Petrolíferas (Reina Sofía)",,28.16100866,-15.40743164,,,,,,
594,,"Av. de las Petrolíferas (Repnaval - Grupo Zamakona)",,28.16008567,-15.40987283,,,,,,
592,,"Av. de las Petrolíferas (Astican)",,28.15665976,-15.41200213,,,,,,
590,,"Av. de las Petrolíferas (Depósitos Comerciales)",,28.15370725,-15.41426450,,,,,,
588,,"Muelle de León y Castillo (gasolinera de BP)",,28.15053671,-15.41716683,,,,,,
586,,"Miguel Curbelo (Autoridad Portuaria)",,28.14761894,-15.41959613,,,,,,
514,,"San Cristóbal (Estribor)",,28.07627947,-15.41524849,,,,,,
526,,"San Cristóbal (acceso avda. Marítima)",,28.07970410,-15.41570158,,,,,,
602,,"Av. de las Petrolíferas (Reina Sofía)",,28.16078442,-15.40735560,,,,,,
609,,"Nelson Mandela (acceso)",,28.16329692,-15.40510719,,,,,,
964,,"Nelson Mandela (Armas)",,28.16351796,-15.39992752,,,,,,
616,,"Nelson Mandela (salida)",,28.16350391,-15.40548006,,,,,,
528,,"Tafira Baja",,28.07219945,-15.44969635,,,,,,
312,,"Pº de Chil (Estadio Insular)",,28.12817245,-15.43540648,,,,,,
720,,"Hoya de la Gallina (Cementerio de San Lázaro)",,28.09741284,-15.45821731,,,,,,
645,,"Alicante (C.S. San José)",,28.09244284,-15.41375051,,,,,,
571,,"Costa Rica",,28.13020814,-15.43957751,,,,,,
632,,"Beni",,28.15363103,-15.41819719,,,,,,
509,,"Cruce de La Montañeta",,28.05721273,-15.44888206,,,,,,
503,,"Miguel Martín Fernández de la Torre (frente Centro de Menores)",,28.05788210,-15.44177095,,,,,,
505,,"Miguel Martín Fernández de la Torre (Manuel Oraá)",,28.05788137,-15.44528389,,,,,,
792,,"Ciudad Deportiva Gran Canaria",,28.07640985,-15.41742077,,,,,,
798,,"Mesa y López (Base Naval)",,28.13482012,-15.42963600,,,,,,
895,,"Mercado de Vegueta",,28.10286774,-15.41337617,,,,,,
794,,"Pico Viento",,28.07721826,-15.44400068,,,,,,
719,,"Pico Viento",,28.07710400,-15.44457391,,,,,,
647,,"Concepción Arenal",,28.13342263,-15.43496354,,,,,,
784,,"San Cristóbal (iglesia)",,28.07748558,-15.41535839,,,,,,
785,,"Miller Industrial",,28.09802338,-15.44354914,,,,,,
707,,"Emilio Ley",,28.12178234,-15.42999677,,,,,,
652,,"Pío XII (Alejandro Hidalgo)",,28.12203696,-15.43029932,,,,,,
653,,"Párroco Villar Reina (pº de Chil)",,28.11830100,-15.42999978,,,,,,
538,,"María Arencibia Cabrera",,28.09764831,-15.47762895,,,,,,
537,,"María Arencibia Cabrera",,28.09777746,-15.47733915,,,,,,
459,,"Cruz del Ovejero, 25",,28.09845968,-15.47722238,,,,,,
461,,"Ctra. de Tamaraceite, 171",,28.09797373,-15.47495281,,,,,,
463,,"Ctra. de Tamaraceite, 143",,28.09697278,-15.47392197,,,,,,
496,,"Rafael Cabrera (San Telmo)",,28.10874434,-15.41593360,,,,,,
922,,"Teatro",,28.10461855,-15.41332278,,,,,,
932,,"Teatro",,28.10457272,-15.41369052,,,,,,
938,,"Teatro",,28.10462565,-15.41354802,,,,,,
954,,"Teatro",,28.10468283,-15.41343537,,,,,,
969,,"Teatro",,28.10442562,-15.41324386,,,,,,
982,,"Teatro",,28.10453251,-15.41328450,,,,,,
984,,"Teatro",,28.10447065,-15.41326453,,,,,,
986,,"Teatro",,28.10436847,-15.41322163,,,,,,
988,,"Teatro",,28.10427099,-15.41318482,,,,,,
992,,"Teatro",,28.10434360,-15.41321091,,,,,,
998,,"Teatro",,28.10414582,-15.41329948,,,,,,
423,,"Auditorio",,28.12971272,-15.44755935,,,,,,
939,,"Auditorio",,28.12972943,-15.44780390,,,,,,
955,,"Auditorio",,28.12964723,-15.44782937,,,,,,
929,,"Ctra. del Norte (C.C. La Ballena)",,28.10030155,-15.44238127,,,,,,
948,,"Guiniguada",,28.10058802,-15.41903192,,,,,,
991,,"Hospital Dr. Negrín (Consultas Externas)",,28.11919376,-15.44463653,,,,,,
934,,"Hoya de La Plata",,28.06973839,-15.41803838,,,,,,
979,,"Hoya de La Plata",,28.06950326,-15.41811441,,,,,,
20,,"Intercambiador Santa Catalina",,28.14000553,-15.42862546,,,,,,
942,,"Intercambiador Santa Catalina",,28.14016507,-15.42847800,,,,,,
946,,"Intercambiador Santa Catalina",,28.13972435,-15.42866656,,,,,,
958,,"Intercambiador Santa Catalina",,28.13980378,-15.42866536,,,,,,
960,,"Intercambiador Santa Catalina",,28.13963024,-15.42862974,,,,,,
962,,"Intercambiador Santa Catalina",,28.13953081,-15.42857164,,,,,,
990,,"Intercambiador Santa Catalina",,28.13942477,-15.42848762,,,,,,
994,,"Intercambiador de Tamaraceite",,28.09889978,-15.47941264,,,,,,
995,,"Intercambiador de Tamaraceite",,28.09868097,-15.47924013,,,,,,
931,,"Manuel Becerra (Puerto)",,28.15009022,-15.42181374,,,,,,
935,,"Manuel Becerra (Puerto)",,28.15000855,-15.42225443,,,,,,
941,,"Manuel Becerra (Puerto)",,28.15004028,-15.42200548,,,,,,
947,,"Manuel Becerra (Puerto)",,28.15028749,-15.42150525,,,,,,
965,,"Manuel Becerra (Puerto)",,28.15014089,-15.42153144,,,,,,
429,,"Parque Santa Catalina",,28.14065106,-15.43080396,,,,,,
427,,"Parque Santa Catalina",,28.14032572,-15.43078623,,,,,,
899,,"Manuel Becerra (Puerto)",,28.14991155,-15.42201740,,,,,,
697,,"Dr. Marañón",,28.10526809,-15.43977113,,,,,,
710,,"Sta. Luisa de Marillac",,28.10487854,-15.43431846,,,,,,
619,,"Ctra. de Almatriche, frente 95",,28.08821273,-15.45921457,,,,,,
615,,"Real del Castillo (Sierra Nevada)",,28.10214904,-15.42286773,,,,,,
